STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1983-Q3,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1983-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1984-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1984-Q2,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1984-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1984-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1985-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1985-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1985-Q3,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1985-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1986-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1986-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1986-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1986-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1987-Q1,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1987-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1987-Q3,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1987-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1988-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1988-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1988-Q3,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1988-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1989-Q1,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1989-Q2,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1989-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1989-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1990-Q1,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1990-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1990-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1990-Q4,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1991-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1991-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1991-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1991-Q4,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1992-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1992-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1992-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1992-Q4,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1993-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1993-Q2,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1993-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1993-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1994-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1994-Q2,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1994-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1994-Q4,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1995-Q1,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1995-Q2,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1995-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1995-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1996-Q1,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1996-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1996-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1996-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1997-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1997-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1997-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1997-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1998-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1998-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1998-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1998-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1999-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1999-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1999-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,1999-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2000-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2000-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2000-Q3,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2000-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2001-Q1,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2001-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2001-Q3,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2001-Q4,,0.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2002-Q1,,0.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2002-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2002-Q3,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2002-Q4,,-0.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2003-Q1,,-0.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2003-Q2,,0.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2003-Q3,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2003-Q4,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2004-Q1,,-0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2004-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2004-Q3,,0.2,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2004-Q4,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2005-Q1,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2005-Q2,,0,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2005-Q3,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2005-Q4,,0.1,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2006-Q1,,0.3,,NUM,Number,3,Thousands,,,,
DATAFLOW,ABS:ERP_COMP_Q(1.0.0),"Population and components of change - national, states and territories",I,12,Migration Adjustment,7,Northern Territory,Q,Quarterly,2006-Q2,,0.1,,NUM,Number,3,Thousands,,,,
